,Open,Low,High,Close,Change,ChangePercent,Date_Gregorian,Date_Jalali,weekday_en,weekday_fa
948,"33,860","33,630","34,070","33,630",80,0.24%,2015-08-25,1394/06/03,Tuesday,سه‌شنبه
949,"33,690","33,550","34,000","33,550",8,0.02%,2015-08-26,1394/06/04,Wednesday,چهارشنبه
950,"33,780","33,670","33,890","33,670",100,0.3%,2015-08-29,1394/06/07,Saturday,شنبه
951,"34,020","33,770","34,100","33,770",230,0.68%,2015-08-30,1394/06/08,Sunday,یکشنبه
952,"34,030","33,960","34,120","34,000",20,0.06%,2015-08-31,1394/06/09,Monday,دوشنبه
953,"34,160","33,980","34,160","33,980",130,0.38%,2015-09-01,1394/06/10,Tuesday,سه‌شنبه
954,"34,000","33,850","34,050","33,850",14,0.04%,2015-09-02,1394/06/11,Wednesday,چهارشنبه
955,"33,920","33,920","34,270","33,970",80,0.24%,2015-09-05,1394/06/14,Saturday,شنبه
956,"34,220","33,890","34,270","33,890",60,0.18%,2015-09-06,1394/06/15,Sunday,یکشنبه
957,"34,150","33,830","34,370","33,830",20,0.06%,2015-09-07,1394/06/16,Monday,دوشنبه
958,"34,220","33,830","34,320","33,850",-,-,2015-09-08,1394/06/17,Tuesday,سه‌شنبه
959,"33,920","33,850","34,300","33,850",26,0.08%,2015-09-09,1394/06/18,Wednesday,چهارشنبه
960,"34,040","33,980","34,560","33,980",220,0.65%,2015-09-12,1394/06/21,Saturday,شنبه
961,"34,130","34,130","34,750","34,200",250,0.74%,2015-09-13,1394/06/22,Sunday,یکشنبه
962,"34,340","33,950","34,920","33,950",20,0.06%,2015-09-14,1394/06/23,Monday,دوشنبه
963,"34,510","33,930","34,510","33,930",80,0.24%,2015-09-15,1394/06/24,Tuesday,سه‌شنبه
964,"33,990","33,850","33,990","33,850",-,-,2015-09-16,1394/06/25,Wednesday,چهارشنبه
965,"34,020","33,830","34,040","33,830",110,0.33%,2015-09-19,1394/06/28,Saturday,شنبه
966,"33,820","33,720","33,820","33,720",160,0.47%,2015-09-20,1394/06/29,Sunday,یکشنبه
967,"34,020","33,880","34,080","33,880",30,0.09%,2015-09-21,1394/06/30,Monday,دوشنبه
968,"33,900","33,850","33,950","33,850",4,0.01%,2015-09-22,1394/06/31,Tuesday,سه‌شنبه
969,"33,910","33,910","34,200","33,930",10,0.03%,2015-09-26,1394/07/04,Saturday,شنبه
970,"34,010","33,920","34,200","33,920",170,0.5%,2015-09-27,1394/07/05,Sunday,یکشنبه
971,"34,170","33,950","34,250","34,090",-,-,2015-09-28,1394/07/06,Monday,دوشنبه
972,"34,650","34,090","34,650","34,090",40,0.12%,2015-09-29,1394/07/07,Tuesday,سه‌شنبه
973,"34,290","34,050","34,520","34,050",12,0.04%,2015-09-30,1394/07/08,Wednesday,چهارشنبه
974,"34,450","33,950","34,450","33,950",40,0.12%,2015-10-03,1394/07/11,Saturday,شنبه
975,"34,230","33,990","34,500","33,990",-,-,2015-10-04,1394/07/12,Sunday,یکشنبه
976,"34,160","33,990","34,850","33,990",-,-,2015-10-05,1394/07/13,Monday,دوشنبه
977,"34,560","33,990","34,750","33,990",10,0.03%,2015-10-06,1394/07/14,Tuesday,سه‌شنبه
978,"34,400","33,980","34,790","33,980",-,-,2015-10-07,1394/07/15,Wednesday,چهارشنبه
979,"34,400","33,900","34,650","33,900",10,0.03%,2015-10-10,1394/07/18,Saturday,شنبه
980,"34,700","33,890","34,700","33,890",10,0.03%,2015-10-11,1394/07/19,Sunday,یکشنبه
981,"34,420","33,880","34,550","33,880",10,0.03%,2015-10-12,1394/07/20,Monday,دوشنبه
982,"33,950","33,880","34,670","33,890",10,0.03%,2015-10-13,1394/07/21,Tuesday,سه‌شنبه
983,"34,530","33,880","34,600","33,880",-,-,2015-10-14,1394/07/22,Wednesday,چهارشنبه
984,"34,390","33,870","34,390","33,870",60,0.18%,2015-10-17,1394/07/25,Saturday,شنبه
985,"34,330","33,810","34,350","33,810",-,-,2015-10-18,1394/07/26,Sunday,یکشنبه
986,"34,190","33,810","34,290","33,810",20,0.06%,2015-10-19,1394/07/27,Monday,دوشنبه
987,"34,270","33,830","34,390","33,830",20,0.06%,2015-10-20,1394/07/28,Tuesday,سه‌شنبه
988,"34,410","33,850","34,540","33,850",-,-,2015-10-21,1394/07/29,Wednesday,چهارشنبه
989,"34,410","33,880","34,550","33,880",10,0.03%,2015-10-25,1394/08/03,Sunday,یکشنبه
990,"34,040","33,890","34,790","33,890",10,0.03%,2015-10-26,1394/08/04,Monday,دوشنبه
991,"34,340","33,900","34,900","33,900",10,0.03%,2015-10-27,1394/08/05,Tuesday,سه‌شنبه
992,"34,090","33,890","34,850","33,890",-,-,2015-10-28,1394/08/06,Wednesday,چهارشنبه
993,"34,980","33,950","34,980","33,950",10,0.03%,2015-10-31,1394/08/09,Saturday,شنبه
994,"34,150","33,940","34,980","33,940",-,-,2015-11-01,1394/08/10,Sunday,یکشنبه
995,"34,550","33,940","34,950","33,940",10,0.03%,2015-11-02,1394/08/11,Monday,دوشنبه
996,"34,990","33,930","34,990","33,930",40,0.12%,2015-11-03,1394/08/12,Tuesday,سه‌شنبه
997,"34,950","33,890","34,950","33,890",12,0.04%,2015-11-04,1394/08/13,Wednesday,چهارشنبه
998,"35,080","33,950","35,120","33,950",10,0.03%,2015-11-07,1394/08/16,Saturday,شنبه
999,"34,200","33,960","35,350","33,960",10,0.03%,2015-11-08,1394/08/17,Sunday,یکشنبه
1000,"35,190","33,950","35,500","33,950",10,0.03%,2015-11-09,1394/08/18,Monday,دوشنبه
1001,"35,070","33,940","35,350","33,940",10,0.03%,2015-11-10,1394/08/19,Tuesday,سه‌شنبه
1002,"34,790","33,930","35,450","33,930",1820,5.36%,2015-11-11,1394/08/20,Wednesday,چهارشنبه
1003,"35,750","35,750","35,750","35,750",1810,5.33%,2015-11-12,1394/08/21,Thursday,پنج‌شنبه
1004,"34,330","33,940","35,700","33,940",-,-,2015-11-14,1394/08/23,Saturday,شنبه
1005,"35,590","33,940","35,590","33,940",-,-,2015-11-15,1394/08/24,Sunday,یکشنبه
1006,"34,260","33,940","35,530","33,940",10,0.03%,2015-11-16,1394/08/25,Monday,دوشنبه
1007,"34,270","33,930","35,590","33,930",-,-,2015-11-17,1394/08/26,Tuesday,سه‌شنبه
1008,"35,610","33,930","35,610","33,930",-,-,2015-11-18,1394/08/27,Wednesday,چهارشنبه
1009,"34,900","33,940","35,690","33,940",-,-,2015-11-21,1394/08/30,Saturday,شنبه
1010,"35,750","33,940","35,750","33,940",40,0.12%,2015-11-22,1394/09/01,Sunday,یکشنبه
1011,"35,420","33,980","35,810","33,980",10,0.03%,2015-11-23,1394/09/02,Monday,دوشنبه
1012,"35,870","33,990","35,930","33,990",70,0.21%,2015-11-24,1394/09/03,Tuesday,سه‌شنبه
1013,"35,990","33,920","35,990","33,920",10,0.03%,2015-11-25,1394/09/04,Wednesday,چهارشنبه
1014,"33,930","33,930","33,930","33,930",60,0.18%,2015-11-26,1394/09/05,Thursday,پنج‌شنبه
1015,"36,530","33,990","36,530","33,990",-,-,2015-11-28,1394/09/07,Saturday,شنبه
1016,"35,080","33,990","35,830","33,990",-,-,2015-11-29,1394/09/08,Sunday,یکشنبه
1017,"34,170","33,990","36,470","33,990",9,0.03%,2015-11-30,1394/09/09,Monday,دوشنبه
1018,"35,663","33,470","36,026","33,970",-,-,2015-12-02,1394/09/11,Wednesday,چهارشنبه
1019,"36,000","33,970","36,000","33,970",10,0.03%,2015-12-05,1394/09/14,Saturday,شنبه
1020,"35,780","33,960","36,390","33,960",-,-,2015-12-06,1394/09/15,Sunday,یکشنبه
1021,"36,200","33,960","36,200","33,960",10,0.03%,2015-12-07,1394/09/16,Monday,دوشنبه
1022,"34,450","33,950","36,400","33,950",1652,4.87%,2015-12-08,1394/09/17,Tuesday,سه‌شنبه
1023,"36,240","33,940","36,290","33,940",-,-,2015-12-13,1394/09/22,Sunday,یکشنبه
1024,"34,300","33,940","36,100","33,940",30,0.09%,2015-12-14,1394/09/23,Monday,دوشنبه
1025,"34,320","33,970","36,230","33,970",80,0.24%,2015-12-15,1394/09/24,Tuesday,سه‌شنبه
1026,"34,390","33,890","36,450","33,890",26,0.08%,2015-12-16,1394/09/25,Wednesday,چهارشنبه
1027,"34,040","33,850","36,190","33,850",10,0.03%,2015-12-19,1394/09/28,Saturday,شنبه
1028,"36,290","33,860","36,400","33,860",10,0.03%,2015-12-21,1394/09/30,Monday,دوشنبه
1029,"34,120","33,870","36,530","33,870",10,0.03%,2015-12-22,1394/10/01,Tuesday,سه‌شنبه
1030,"34,140","33,880","36,580","33,880",26,0.08%,2015-12-23,1394/10/02,Wednesday,چهارشنبه
1031,"34,120","33,800","36,590","33,800",-,-,2015-12-26,1394/10/05,Saturday,شنبه
1032,"34,070","33,800","36,520","33,800",20,0.06%,2015-12-27,1394/10/06,Sunday,یکشنبه
1033,"35,150","33,870","36,720","33,870",20,0.06%,2015-12-30,1394/10/09,Wednesday,چهارشنبه
1034,"36,560","33,840","36,580","33,840",50,0.15%,2016-01-02,1394/10/12,Saturday,شنبه
1035,"34,120","33,840","36,660","33,890",50,0.15%,2016-01-03,1394/10/13,Sunday,یکشنبه
1036,"34,180","33,940","36,230","33,940",-,-,2016-01-04,1394/10/14,Monday,دوشنبه
1037,"34,240","33,940","36,950","33,940",-,-,2016-01-05,1394/10/15,Tuesday,سه‌شنبه
1038,"34,230","33,940","36,280","33,940",41,0.12%,2016-01-06,1394/10/16,Wednesday,چهارشنبه
1039,"34,310","33,950","37,210","33,950",60,0.18%,2016-01-09,1394/10/19,Saturday,شنبه
1040,"34,250","33,890","36,990","33,890",10,0.03%,2016-01-10,1394/10/20,Sunday,یکشنبه
1041,"34,180","33,880","36,490","33,880",10,0.03%,2016-01-11,1394/10/21,Monday,دوشنبه
1042,"34,160","33,870","36,690","33,870",20,0.06%,2016-01-12,1394/10/22,Tuesday,سه‌شنبه
1043,"34,120","33,850","36,160","33,850",4,0.01%,2016-01-13,1394/10/23,Wednesday,چهارشنبه
1044,"35,850","33,840","36,090","33,840",-,-,2016-01-16,1394/10/26,Saturday,شنبه
1045,"36,020","33,840","36,020","33,840",10,0.03%,2016-01-17,1394/10/27,Sunday,یکشنبه
1046,"35,850","33,830","35,960","33,830",10,0.03%,2016-01-18,1394/10/28,Monday,دوشنبه
1047,"35,850","33,840","35,850","33,840",10,0.03%,2016-01-19,1394/10/29,Tuesday,سه‌شنبه
1048,"35,040","33,830","35,040","33,830",13,0.04%,2016-01-20,1394/10/30,Wednesday,چهارشنبه
1049,"35,890","33,870","36,470","33,870",20,0.06%,2016-01-23,1394/11/03,Saturday,شنبه
1050,"35,880","33,850","36,340","33,850",-,-,2016-01-24,1394/11/04,Sunday,یکشنبه
1051,"36,430","33,850","36,430","33,850",10,0.03%,2016-01-25,1394/11/05,Monday,دوشنبه
1052,"36,500","33,840","36,500","33,840",-,-,2016-01-26,1394/11/06,Tuesday,سه‌شنبه
1053,"35,860","33,840","36,270","33,840",2,0.01%,2016-01-27,1394/11/07,Wednesday,چهارشنبه
1054,"36,050","33,840","36,050","33,840",10,0.03%,2016-01-30,1394/11/10,Saturday,شنبه
1055,"36,250","33,830","36,250","33,830",-,-,2016-01-31,1394/11/11,Sunday,یکشنبه
1056,"35,570","33,830","36,180","33,830",10,0.03%,2016-02-01,1394/11/12,Monday,دوشنبه
1057,"34,430","33,820","36,220","33,820",-,-,2016-02-02,1394/11/13,Tuesday,سه‌شنبه
1058,"34,260","33,820","35,990","33,820",3,0.01%,2016-02-03,1394/11/14,Wednesday,چهارشنبه
1059,"34,270","33,800","35,640","33,800",-,-,2016-02-06,1394/11/17,Saturday,شنبه
1060,"35,360","33,800","35,600","33,800",-,-,2016-02-07,1394/11/18,Sunday,یکشنبه
1061,"34,210","33,800","35,440","33,800",-,-,2016-02-08,1394/11/19,Monday,دوشنبه
1062,"34,100","33,800","35,000","33,800",-,-,2016-02-09,1394/11/20,Tuesday,سه‌شنبه
1063,"34,590","33,800","34,620","33,800",40,0.12%,2016-02-13,1394/11/24,Saturday,شنبه
1064,"34,000","33,840","34,540","33,840",590,1.74%,2016-02-14,1394/11/25,Sunday,یکشنبه
1065,"33,960","33,960","34,430","34,430",190,0.55%,2016-02-15,1394/11/26,Monday,دوشنبه
1066,"34,560","34,560","34,690","34,620",90,0.26%,2016-02-16,1394/11/27,Tuesday,سه‌شنبه
1067,"34,820","34,710","34,890","34,710",218,0.63%,2016-02-17,1394/11/28,Wednesday,چهارشنبه
1068,"34,440","34,370","34,540","34,500",40,0.12%,2016-02-20,1394/12/01,Saturday,شنبه
1069,"34,540","34,540","34,800","34,540",110,0.32%,2016-02-21,1394/12/02,Sunday,یکشنبه
1070,"34,550","34,550","34,720","34,650",30,0.09%,2016-02-22,1394/12/03,Monday,دوشنبه
1071,"34,660","34,660","34,740","34,680",70,0.2%,2016-02-23,1394/12/04,Tuesday,سه‌شنبه
1072,"34,890","34,750","34,890","34,750",52,0.15%,2016-02-24,1394/12/05,Wednesday,چهارشنبه
1073,"34,810","34,550","34,850","34,550",-,-,2016-02-27,1394/12/08,Saturday,شنبه
1074,"34,580","34,550","34,700","34,550",10,0.03%,2016-02-28,1394/12/09,Sunday,یکشنبه
1075,"34,560","34,540","34,620","34,540",-,-,2016-02-29,1394/12/10,Monday,دوشنبه
1076,"34,660","34,540","34,760","34,540",90,0.26%,2016-03-01,1394/12/11,Tuesday,سه‌شنبه
1077,"34,560","34,450","34,570","34,450",18,0.05%,2016-03-02,1394/12/12,Wednesday,چهارشنبه
1078,"34,260","34,260","34,340","34,340",80,0.23%,2016-03-05,1394/12/15,Saturday,شنبه
1079,"34,300","34,230","34,330","34,260",180,0.53%,2016-03-06,1394/12/16,Sunday,یکشنبه
1080,"34,250","34,050","34,250","34,080",160,0.47%,2016-03-07,1394/12/17,Monday,دوشنبه
1081,"34,120","34,090","34,270","34,240",130,0.38%,2016-03-08,1394/12/18,Tuesday,سه‌شنبه
1082,"34,450","34,370","34,460","34,370",62,0.18%,2016-03-09,1394/12/19,Wednesday,چهارشنبه
1083,"34,186","33,741","34,461","34,205",85,0.25%,2016-03-11,1394/12/21,Friday,جمعه
1084,"34,240","34,240","34,310","34,290",10,0.03%,2016-03-14,1394/12/24,Monday,دوشنبه
1085,"34,330","34,300","34,370","34,300",50,0.15%,2016-03-15,1394/12/25,Tuesday,سه‌شنبه
1086,"34,250","34,250","34,250","34,250",13,0.04%,2016-03-16,1394/12/26,Wednesday,چهارشنبه
1087,"34,253","34,026","35,035","34,600",60,0.17%,2016-03-23,1395/01/04,Wednesday,چهارشنبه
1088,"34,660","34,660","34,670","34,660",540,1.56%,2016-03-26,1395/01/07,Saturday,شنبه
1089,"35,200","35,000","35,200","35,200",70,0.2%,2016-03-27,1395/01/08,Sunday,یکشنبه
1090,"34,960","34,960","35,140","35,130",310,0.89%,2016-03-28,1395/01/09,Monday,دوشنبه
1091,"34,890","34,820","34,890","34,820",30,0.09%,2016-03-29,1395/01/10,Tuesday,سه‌شنبه
1092,"34,850","34,850","34,850","34,850",360,1.04%,2016-03-30,1395/01/11,Wednesday,چهارشنبه
1093,"34,720","34,490","34,720","34,490",10,0.03%,2016-04-02,1395/01/14,Saturday,شنبه
1094,"34,500","34,480","34,610","34,500",260,0.75%,2016-04-03,1395/01/15,Sunday,یکشنبه
1095,"34,700","34,700","34,780","34,760",60,0.17%,2016-04-04,1395/01/16,Monday,دوشنبه
1096,"34,910","34,690","34,930","34,700",50,0.14%,2016-04-05,1395/01/17,Tuesday,سه‌شنبه
1097,"34,800","34,650","34,800","34,650",-,-,2016-04-06,1395/01/18,Wednesday,چهارشنبه
1098,"34,650","34,650","34,650","34,650",70,0.2%,2016-04-07,1395/01/19,Thursday,پنج‌شنبه
1099,"34,760","34,720","34,800","34,720",20,0.06%,2016-04-09,1395/01/21,Saturday,شنبه
1100,"34,750","34,700","34,750","34,700",10,0.03%,2016-04-10,1395/01/22,Sunday,یکشنبه
1101,"34,820","34,690","34,820","34,690",30,0.09%,2016-04-11,1395/01/23,Monday,دوشنبه
1102,"34,670","34,630","34,690","34,660",40,0.12%,2016-04-12,1395/01/24,Tuesday,سه‌شنبه
1103,"34,650","34,590","34,650","34,620",20,0.06%,2016-04-13,1395/01/25,Wednesday,چهارشنبه
1104,"34,700","34,550","34,700","34,550",40,0.12%,2016-04-16,1395/01/28,Saturday,شنبه
1105,"34,590","34,510","34,590","34,510",130,0.38%,2016-04-17,1395/01/29,Sunday,یکشنبه
1106,"34,540","34,540","34,640","34,640",60,0.17%,2016-04-18,1395/01/30,Monday,دوشنبه
1107,"34,680","34,580","34,680","34,580",3,0.01%,2016-04-19,1395/01/31,Tuesday,سه‌شنبه
1108,"34,650","34,650","34,710","34,690",20,0.06%,2016-04-23,1395/02/04,Saturday,شنبه
1109,"34,700","34,670","34,730","34,670",70,0.2%,2016-04-24,1395/02/05,Sunday,یکشنبه
1110,"34,660","34,600","34,660","34,600",-,-,2016-04-25,1395/02/06,Monday,دوشنبه
1111,"34,650","34,600","34,650","34,600",30,0.09%,2016-04-26,1395/02/07,Tuesday,سه‌شنبه
1112,"34,630","34,570","34,630","34,570",12,0.03%,2016-04-27,1395/02/08,Wednesday,چهارشنبه
1113,"34,540","34,480","34,540","34,510",10,0.03%,2016-04-30,1395/02/11,Saturday,شنبه
1114,"34,570","34,500","34,620","34,500",30,0.09%,2016-05-01,1395/02/12,Sunday,یکشنبه
1115,"34,560","34,470","34,570","34,470",40,0.12%,2016-05-02,1395/02/13,Monday,دوشنبه
1116,"34,480","34,420","34,480","34,430",8,0.02%,2016-05-03,1395/02/14,Tuesday,سه‌شنبه
1117,"34,450","34,420","34,510","34,460",10,0.03%,2016-05-07,1395/02/18,Saturday,شنبه
1118,"34,450","34,390","34,450","34,450",50,0.15%,2016-05-08,1395/02/19,Sunday,یکشنبه
1119,"34,510","34,500","34,540","34,500",10,0.03%,2016-05-09,1395/02/20,Monday,دوشنبه
1120,"34,510","34,490","34,580","34,490",60,0.17%,2016-05-10,1395/02/21,Tuesday,سه‌شنبه
1121,"34,500","34,430","34,500","34,430",14,0.04%,2016-05-11,1395/02/22,Wednesday,چهارشنبه
1122,"34,390","34,360","34,420","34,420",30,0.09%,2016-05-14,1395/02/25,Saturday,شنبه
1123,"34,450","34,390","34,460","34,390",20,0.06%,2016-05-15,1395/02/26,Sunday,یکشنبه
1124,"34,410","34,370","34,410","34,370",-,-,2016-05-16,1395/02/27,Monday,دوشنبه
1125,"34,380","34,350","34,380","34,370",-,-,2016-05-17,1395/02/28,Tuesday,سه‌شنبه
1126,"34,410","34,370","34,420","34,370",16,0.05%,2016-05-18,1395/02/29,Wednesday,چهارشنبه
1127,"34,400","34,162","35,111","34,443",107,0.31%,2016-05-20,1395/02/31,Friday,جمعه
1128,"34,540","34,520","34,560","34,550",10,0.03%,2016-05-23,1395/03/03,Monday,دوشنبه
1129,"34,640","34,540","34,640","34,540",10,0.03%,2016-05-24,1395/03/04,Tuesday,سه‌شنبه
1130,"34,570","34,550","34,600","34,550",140,0.41%,2016-05-25,1395/03/05,Wednesday,چهارشنبه
1131,"34,830","34,690","34,830","34,700",70,0.2%,2016-05-28,1395/03/08,Saturday,شنبه
1132,"34,690","34,580","34,710","34,630",20,0.06%,2016-05-29,1395/03/09,Sunday,یکشنبه
1133,"34,650","34,650","34,740","34,650",-,-,2016-05-30,1395/03/10,Monday,دوشنبه
1134,"34,630","34,600","34,650","34,650",60,0.17%,2016-05-31,1395/03/11,Tuesday,سه‌شنبه
1135,"34,720","34,710","34,750","34,710",-,-,2016-06-01,1395/03/12,Wednesday,چهارشنبه
1136,"34,700","34,700","34,710","34,710",180,0.52%,2016-06-02,1395/03/13,Thursday,پنج‌شنبه
1137,"34,660","34,530","34,660","34,530",20,0.06%,2016-06-05,1395/03/16,Sunday,یکشنبه
1138,"34,540","34,540","34,580","34,550",30,0.09%,2016-06-06,1395/03/17,Monday,دوشنبه
1139,"34,560","34,520","34,590","34,580",20,0.06%,2016-06-07,1395/03/18,Tuesday,سه‌شنبه
1140,"34,590","34,590","34,600","34,600",10,0.03%,2016-06-08,1395/03/19,Wednesday,چهارشنبه
1141,"34,590","34,580","34,600","34,600",70,0.2%,2016-06-11,1395/03/22,Saturday,شنبه
1142,"34,580","34,530","34,580","34,530",60,0.17%,2016-06-12,1395/03/23,Sunday,یکشنبه
1143,"34,560","34,560","34,600","34,590",10,0.03%,2016-06-13,1395/03/24,Monday,دوشنبه
1144,"34,580","34,580","34,640","34,600",50,0.14%,2016-06-14,1395/03/25,Tuesday,سه‌شنبه
1145,"34,590","34,550","34,590","34,550",3,0.01%,2016-06-15,1395/03/26,Wednesday,چهارشنبه
1146,"34,560","34,540","34,570","34,540",10,0.03%,2016-06-18,1395/03/29,Saturday,شنبه
1147,"34,550","34,550","34,580","34,550",50,0.14%,2016-06-19,1395/03/30,Sunday,یکشنبه
1148,"34,570","34,570","34,610","34,600",30,0.09%,2016-06-20,1395/03/31,Monday,دوشنبه
1149,"34,620","34,620","34,650","34,630",7,0.02%,2016-06-21,1395/04/01,Tuesday,سه‌شنبه
1150,"34,553","34,307","34,964","34,618",232,0.67%,2016-06-22,1395/04/02,Wednesday,چهارشنبه
1151,"34,710","34,710","34,890","34,850",37,0.11%,2016-06-25,1395/04/05,Saturday,شنبه
1152,"34,910","34,910","35,190","35,190",100,0.28%,2016-06-28,1395/04/08,Tuesday,سه‌شنبه
1153,"35,310","35,290","35,370","35,290",122,0.35%,2016-06-29,1395/04/09,Wednesday,چهارشنبه
1154,"35,120","34,790","35,120","34,790",80,0.23%,2016-07-02,1395/04/12,Saturday,شنبه
1155,"34,830","34,680","34,880","34,870",-,-,2016-07-03,1395/04/13,Sunday,یکشنبه
1156,"34,930","34,780","34,930","34,870",26,0.07%,2016-07-04,1395/04/14,Monday,دوشنبه
1157,"34,810","34,750","35,030","34,970",40,0.11%,2016-07-09,1395/04/19,Saturday,شنبه
1158,"35,070","34,940","35,070","35,010",110,0.31%,2016-07-10,1395/04/20,Sunday,یکشنبه
1159,"35,290","35,070","35,290","35,120",110,0.31%,2016-07-11,1395/04/21,Monday,دوشنبه
1160,"35,320","34,990","35,320","35,010",30,0.09%,2016-07-12,1395/04/22,Tuesday,سه‌شنبه
1161,"35,130","34,990","35,220","35,040",32,0.09%,2016-07-13,1395/04/23,Wednesday,چهارشنبه
1162,"35,150","34,940","35,150","35,120",30,0.09%,2016-07-16,1395/04/26,Saturday,شنبه
1163,"35,270","34,990","35,270","35,150",40,0.11%,2016-07-17,1395/04/27,Sunday,یکشنبه
1164,"35,080","35,000","35,230","35,190",60,0.17%,2016-07-18,1395/04/28,Monday,دوشنبه
1165,"35,150","35,030","35,210","35,130",100,0.29%,2016-07-19,1395/04/29,Tuesday,سه‌شنبه
1166,"35,080","35,030","35,180","35,030",4,0.01%,2016-07-20,1395/04/30,Wednesday,چهارشنبه
1167,"35,170","35,140","35,170","35,170",60,0.17%,2016-07-23,1395/05/02,Saturday,شنبه
1168,"35,150","35,080","35,220","35,110",70,0.2%,2016-07-24,1395/05/03,Sunday,یکشنبه
1169,"35,250","35,170","35,250","35,180",-,-,2016-07-25,1395/05/04,Monday,دوشنبه
1170,"35,370","35,180","35,370","35,180",260,0.74%,2016-07-26,1395/05/05,Tuesday,سه‌شنبه
1171,"35,380","35,120","35,440","35,440",25,0.07%,2016-07-27,1395/05/06,Wednesday,چهارشنبه
1172,"35,350","35,270","35,370","35,280",120,0.34%,2016-07-31,1395/05/10,Sunday,یکشنبه
1173,"35,380","35,340","35,400","35,400",90,0.25%,2016-08-01,1395/05/11,Monday,دوشنبه
1174,"35,360","35,290","35,420","35,310",140,0.4%,2016-08-02,1395/05/12,Tuesday,سه‌شنبه
1175,"35,350","35,120","35,380","35,170",98,0.28%,2016-08-03,1395/05/13,Wednesday,چهارشنبه
1176,"35,390","35,290","35,390","35,330",70,0.2%,2016-08-06,1395/05/16,Saturday,شنبه
1177,"35,390","35,350","35,420","35,400",50,0.14%,2016-08-07,1395/05/17,Sunday,یکشنبه
1178,"35,380","35,280","35,450","35,450",100,0.28%,2016-08-08,1395/05/18,Monday,دوشنبه
1179,"35,430","35,310","35,490","35,350",30,0.08%,2016-08-09,1395/05/19,Tuesday,سه‌شنبه
1180,"35,540","35,340","35,580","35,380",100,0.28%,2016-08-10,1395/05/20,Wednesday,چهارشنبه
1181,"35,280","35,280","35,280","35,280",30,0.09%,2016-08-11,1395/05/21,Thursday,پنج‌شنبه
1182,"35,350","35,310","35,490","35,310",120,0.34%,2016-08-13,1395/05/23,Saturday,شنبه
1183,"35,640","35,290","35,640","35,430",-,-,2016-08-14,1395/05/24,Sunday,یکشنبه
1184,"35,210","35,210","35,490","35,430",10,0.03%,2016-08-15,1395/05/25,Monday,دوشنبه
1185,"35,320","35,280","35,510","35,420",30,0.08%,2016-08-16,1395/05/26,Tuesday,سه‌شنبه
1186,"35,440","35,340","35,530","35,450",112,0.32%,2016-08-17,1395/05/27,Wednesday,چهارشنبه
1187,"35,370","35,270","35,510","35,270",200,0.57%,2016-08-20,1395/05/30,Saturday,شنبه
1188,"35,390","35,350","35,510","35,470",50,0.14%,2016-08-21,1395/05/31,Sunday,یکشنبه
1189,"35,570","35,380","35,570","35,420",10,0.03%,2016-08-22,1395/06/01,Monday,دوشنبه
1190,"35,680","35,400","35,680","35,430",130,0.37%,2016-08-23,1395/06/02,Tuesday,سه‌شنبه
1191,"35,430","35,300","35,480","35,300",80,0.23%,2016-08-24,1395/06/03,Wednesday,چهارشنبه
1192,"35,700","35,480","35,700","35,500",50,0.14%,2016-08-27,1395/06/06,Saturday,شنبه
1193,"35,580","35,450","35,580","35,550",-,-,2016-08-28,1395/06/07,Sunday,یکشنبه
1194,"35,510","35,490","35,640","35,550",-,-,2016-08-29,1395/06/08,Monday,دوشنبه
1195,"35,480","35,480","35,640","35,550",20,0.06%,2016-08-30,1395/06/09,Tuesday,سه‌شنبه
1196,"35,470","35,430","35,630","35,570",15,0.04%,2016-08-31,1395/06/10,Wednesday,چهارشنبه
1197,"35,640","35,560","35,650","35,650",130,0.37%,2016-09-03,1395/06/13,Saturday,شنبه
1198,"35,590","35,430","35,700","35,520",30,0.08%,2016-09-04,1395/06/14,Sunday,یکشنبه
1199,"35,490","35,470","35,610","35,550",10,0.03%,2016-09-05,1395/06/15,Monday,دوشنبه
1200,"35,560","35,460","35,580","35,540",30,0.08%,2016-09-06,1395/06/16,Tuesday,سه‌شنبه
1201,"35,610","35,450","35,610","35,570",42,0.12%,2016-09-07,1395/06/17,Wednesday,چهارشنبه
1202,"35,520","35,420","35,550","35,500",60,0.17%,2016-09-10,1395/06/20,Saturday,شنبه
1203,"35,510","35,480","35,630","35,630",90,0.25%,2016-09-13,1395/06/23,Tuesday,سه‌شنبه
1204,"35,550","35,490","35,720","35,720",29,0.08%,2016-09-14,1395/06/24,Wednesday,چهارشنبه
1205,"35,740","35,490","35,740","35,600",80,0.23%,2016-09-17,1395/06/27,Saturday,شنبه
1206,"35,710","35,520","35,710","35,520",66,0.19%,2016-09-18,1395/06/28,Sunday,یکشنبه
1207,"35,760","35,520","35,760","35,540",85,0.24%,2016-09-21,1395/06/31,Wednesday,چهارشنبه
1208,"35,720","35,650","35,740","35,680",20,0.06%,2016-09-24,1395/07/03,Saturday,شنبه
1209,"35,700","35,640","35,760","35,700",30,0.08%,2016-09-25,1395/07/04,Sunday,یکشنبه
1210,"35,800","35,670","35,800","35,730",120,0.34%,2016-09-26,1395/07/05,Monday,دوشنبه
1211,"35,750","35,610","35,760","35,610",190,0.53%,2016-09-27,1395/07/06,Tuesday,سه‌شنبه
