,Open,Low,High,Close,Change,ChangePercent,Date_Gregorian,Date_Jalali,weekday_en,weekday_fa
794,"512,080","511,360","516,600","516,090",4230,0.83%,2023-10-25,1402/08/03,Wednesday,چهارشنبه
795,"509,090","508,850","512,100","511,860",4320,0.85%,2023-10-24,1402/08/02,Tuesday,سه‌شنبه
796,"511,510","505,850","511,600","507,540",1380,0.27%,2023-10-23,1402/08/01,Monday,دوشنبه
797,"507,850","506,150","507,900","506,160",202,0.04%,2023-10-22,1402/07/30,Sunday,یکشنبه
798,"503,140","494,033","515,982","506,362",18,-,2023-10-21,1402/07/29,Saturday,شنبه
799,"513,595","504,836","523,969","508,805",3725,0.73%,2023-10-18,1402/07/26,Wednesday,چهارشنبه
800,"514,030","512,350","515,100","513,360",3440,0.67%,2023-10-17,1402/07/25,Tuesday,سه‌شنبه
801,"503,490","503,350","510,600","509,920",6940,1.38%,2023-10-16,1402/07/24,Monday,دوشنبه
802,"506,460","502,850","506,600","502,980",4540,0.9%,2023-10-15,1402/07/23,Sunday,یکشنبه
803,"508,530","507,000","508,640","507,520",4180,0.82%,2023-10-14,1402/07/22,Saturday,شنبه
804,"511,700","511,700","511,700","511,700",3830,0.75%,2023-10-12,1402/07/20,Thursday,پنج‌شنبه
805,"516,910","513,800","517,100","515,530",2200,0.43%,2023-10-11,1402/07/19,Wednesday,چهارشنبه
806,"519,100","517,300","519,600","517,730",2840,0.55%,2023-10-10,1402/07/18,Tuesday,سه‌شنبه
807,"530,600","520,300","531,600","520,570",6960,1.34%,2023-10-09,1402/07/17,Monday,دوشنبه
808,"530,070","526,830","536,600","527,530",3130,0.6%,2023-10-08,1402/07/16,Sunday,یکشنبه
809,"513,590","513,360","524,600","524,400",25430,5.1%,2023-10-07,1402/07/15,Saturday,شنبه
810,"498,970","498,910","498,970","498,970",40,0.01%,2023-10-05,1402/07/13,Thursday,پنج‌شنبه
811,"496,710","496,700","499,100","499,010",2770,0.56%,2023-10-04,1402/07/12,Wednesday,چهارشنبه
812,"495,900","495,600","496,800","496,240",260,0.05%,2023-10-02,1402/07/10,Monday,دوشنبه
813,"496,970","495,600","497,500","496,500",960,0.19%,2023-10-01,1402/07/09,Sunday,یکشنبه
814,"495,130","495,100","497,100","495,540",160,0.03%,2023-09-30,1402/07/08,Saturday,شنبه
815,"495,380","495,380","495,380","495,380",2000,0.4%,2023-09-28,1402/07/06,Thursday,پنج‌شنبه
816,"492,910","492,800","497,900","497,380",2900,0.59%,2023-09-27,1402/07/05,Wednesday,چهارشنبه
817,"494,560","494,320","494,560","494,480",540,0.11%,2023-09-26,1402/07/04,Tuesday,سه‌شنبه
818,"495,020","495,020","495,020","495,020",1440,0.29%,2023-09-25,1402/07/03,Monday,دوشنبه
819,"493,580","493,580","493,580","493,580",350,0.07%,2023-09-23,1402/07/01,Saturday,شنبه
820,"493,930","493,930","493,930","493,930",-,-,2023-09-21,1402/06/30,Thursday,پنج‌شنبه
821,"494,180","491,150","494,430","493,930",2780,0.57%,2023-09-20,1402/06/29,Wednesday,چهارشنبه
822,"493,800","490,300","496,450","491,150",5300,1.08%,2023-09-19,1402/06/28,Tuesday,سه‌شنبه
823,"496,620","494,210","496,790","496,450",1120,0.23%,2023-09-18,1402/06/27,Monday,دوشنبه
824,"495,800","493,710","496,270","495,330",3980,0.8%,2023-09-17,1402/06/26,Sunday,یکشنبه
825,"499,310","499,310","499,310","499,310",-,-,2023-09-13,1402/06/22,Wednesday,چهارشنبه
826,"499,900","497,000","500,490","499,310",2310,0.46%,2023-09-12,1402/06/21,Tuesday,سه‌شنبه
827,"497,150","494,160","497,300","497,000",1250,0.25%,2023-09-11,1402/06/20,Monday,دوشنبه
828,"497,110","495,750","498,470","495,750",900,0.18%,2023-09-10,1402/06/19,Sunday,یکشنبه
829,"497,245","496,230","497,840","496,650",740,0.15%,2023-09-09,1402/06/18,Saturday,شنبه
830,"495,910","495,910","495,910","495,910",130,0.03%,2023-09-07,1402/06/16,Thursday,پنج‌شنبه
831,"496,040","496,040","496,040","496,040",-,-,2023-09-05,1402/06/14,Tuesday,سه‌شنبه
832,"496,865","495,930","497,690","496,040",360,0.07%,2023-09-04,1402/06/13,Monday,دوشنبه
833,"497,205","495,400","498,010","496,400",260,0.05%,2023-09-03,1402/06/12,Sunday,یکشنبه
834,"497,575","494,250","498,490","496,660",6460,1.32%,2023-09-02,1402/06/11,Saturday,شنبه
835,"490,200","490,200","490,200","490,200",-,-,2023-08-31,1402/06/09,Thursday,پنج‌شنبه
836,"490,605","489,300","491,010","490,200",810,0.17%,2023-08-30,1402/06/08,Wednesday,چهارشنبه
837,"491,865","490,630","492,720","491,010",250,0.05%,2023-08-29,1402/06/07,Tuesday,سه‌شنبه
838,"491,255","489,910","491,750","490,760",630,0.13%,2023-08-28,1402/06/06,Monday,دوشنبه
839,"490,875","489,430","491,620","490,130",1490,0.3%,2023-08-27,1402/06/05,Sunday,یکشنبه
840,"492,065","488,720","492,510","491,620",50,0.01%,2023-08-26,1402/06/04,Saturday,شنبه
841,"491,670","491,670","491,670","491,670",-,-,2023-08-24,1402/06/02,Thursday,پنج‌شنبه
842,"491,695","489,330","491,720","491,670",1440,0.29%,2023-08-23,1402/06/01,Wednesday,چهارشنبه
843,"491,540","490,230","492,850","490,230",2500,0.51%,2023-08-22,1402/05/31,Tuesday,سه‌شنبه
844,"493,075","486,950","493,420","492,730",5780,1.19%,2023-08-21,1402/05/30,Monday,دوشنبه
845,"487,480","486,270","488,010","486,950",970,0.2%,2023-08-20,1402/05/29,Sunday,یکشنبه
846,"488,960","487,210","490,000","487,920",660,0.14%,2023-08-19,1402/05/28,Saturday,شنبه
847,"488,580","488,580","488,580","488,580",-,-,2023-08-17,1402/05/26,Thursday,پنج‌شنبه
848,"489,025","487,390","489,470","488,580",860,0.18%,2023-08-16,1402/05/25,Wednesday,چهارشنبه
849,"491,945","489,070","494,450","489,440",3040,0.62%,2023-08-15,1402/05/24,Tuesday,سه‌شنبه
850,"492,965","490,980","493,450","492,480",480,0.1%,2023-08-14,1402/05/23,Monday,دوشنبه
851,"493,455","491,370","493,950","492,960",1540,0.31%,2023-08-13,1402/05/22,Sunday,یکشنبه
852,"492,205","485,410","492,990","491,420",5310,1.08%,2023-08-12,1402/05/21,Saturday,شنبه
853,"496,730","496,590","496,730","496,730",140,0.03%,2023-08-10,1402/05/19,Thursday,پنج‌شنبه
854,"496,660","495,420","496,730","496,590",1170,0.24%,2023-08-09,1402/05/18,Wednesday,چهارشنبه
855,"495,945","493,250","496,470","495,420",1920,0.39%,2023-08-08,1402/05/17,Tuesday,سه‌شنبه
856,"494,970","492,700","496,440","493,500",2940,0.6%,2023-08-07,1402/05/16,Monday,دوشنبه
857,"496,915","495,750","497,390","496,440",120,0.02%,2023-08-06,1402/05/15,Sunday,یکشنبه
858,"496,905","494,510","497,490","496,320",2350,0.47%,2023-08-05,1402/05/14,Saturday,شنبه
859,"500,370","491,630","505,420","498,670",1420,0.28%,2023-08-02,1402/05/11,Wednesday,چهارشنبه
860,"497,470","489,210","503,440","500,090",610,0.12%,2023-08-01,1402/05/10,Tuesday,سه‌شنبه
861,"501,845","493,660","502,990","500,700",7040,1.43%,2023-07-31,1402/05/09,Monday,دوشنبه
862,"493,660","487,410","493,660","493,660",5690,1.17%,2023-07-30,1402/05/08,Sunday,یکشنبه
863,"489,700","487,550","491,430","487,970",1020,0.21%,2023-07-29,1402/05/07,Saturday,شنبه
864,"489,995","488,990","491,000","488,990",1260,0.26%,2023-07-26,1402/05/04,Wednesday,چهارشنبه
865,"490,925","488,370","491,600","490,250",1880,0.38%,2023-07-25,1402/05/03,Tuesday,سه‌شنبه
866,"488,620","483,900","488,870","488,370",2230,0.46%,2023-07-24,1402/05/02,Monday,دوشنبه
867,"486,270","480,160","486,400","486,140",2780,0.58%,2023-07-23,1402/05/01,Sunday,یکشنبه
868,"484,585","481,660","485,810","483,360",3010,0.62%,2023-07-22,1402/04/31,Saturday,شنبه
869,"486,370","486,370","486,370","486,370",-,-,2023-07-20,1402/04/29,Thursday,پنج‌شنبه
870,"486,620","482,680","486,870","486,370",1670,0.34%,2023-07-19,1402/04/28,Wednesday,چهارشنبه
871,"486,435","484,600","488,170","484,700",3470,0.72%,2023-07-18,1402/04/27,Tuesday,سه‌شنبه
872,"489,415","484,870","490,660","488,170",10,-,2023-07-17,1402/04/26,Monday,دوشنبه
873,"488,250","483,700","488,320","488,180",4480,0.93%,2023-07-16,1402/04/25,Sunday,یکشنبه
874,"486,045","483,270","488,390","483,700",8910,1.84%,2023-07-15,1402/04/24,Saturday,شنبه
875,"492,610","492,610","492,610","492,610",-,-,2023-07-13,1402/04/22,Thursday,پنج‌شنبه
876,"492,755","491,660","492,900","492,610",180,0.04%,2023-07-12,1402/04/21,Wednesday,چهارشنبه
877,"492,900","489,620","493,370","492,430",970,0.2%,2023-07-11,1402/04/20,Tuesday,سه‌شنبه
878,"494,875","490,400","498,290","491,460",6830,1.39%,2023-07-10,1402/04/19,Monday,دوشنبه
879,"498,980","496,610","499,670","498,290",1340,0.27%,2023-07-09,1402/04/18,Sunday,یکشنبه
880,"499,765","495,620","499,900","499,630",3500,0.7%,2023-07-08,1402/04/17,Saturday,شنبه
881,"503,130","503,130","503,130","503,130",-,-,2023-07-06,1402/04/15,Thursday,پنج‌شنبه
882,"503,130","500,950","503,130","503,130",30,0.01%,2023-07-05,1402/04/14,Wednesday,چهارشنبه
883,"501,040","500,360","503,300","503,100",260,0.05%,2023-07-04,1402/04/13,Tuesday,سه‌شنبه
884,"503,090","499,300","503,100","502,840",150,0.03%,2023-07-03,1402/04/12,Monday,دوشنبه
885,"503,810","502,300","504,100","502,990",3060,0.61%,2023-07-02,1402/04/11,Sunday,یکشنبه
886,"501,010","499,300","501,600","499,930",7130,1.45%,2023-07-01,1402/04/10,Saturday,شنبه
887,"493,040","492,800","493,100","492,800",450,0.09%,2023-06-28,1402/04/07,Wednesday,چهارشنبه
888,"492,960","490,800","493,100","492,350",570,0.12%,2023-06-27,1402/04/06,Tuesday,سه‌شنبه
889,"499,300","492,800","499,600","492,920",5050,1.02%,2023-06-26,1402/04/05,Monday,دوشنبه
890,"499,530","495,800","500,100","497,970",1540,0.31%,2023-06-25,1402/04/04,Sunday,یکشنبه
891,"505,820","499,300","506,600","499,510",2380,0.48%,2023-06-24,1402/04/03,Saturday,شنبه
892,"497,130","497,130","497,130","497,130",180,0.04%,2023-06-22,1402/04/01,Thursday,پنج‌شنبه
893,"495,840","494,300","497,600","497,310",11430,2.35%,2023-06-21,1402/03/31,Wednesday,چهارشنبه
894,"486,770","485,800","489,100","485,880",3860,0.79%,2023-06-20,1402/03/30,Tuesday,سه‌شنبه
895,"486,320","485,450","490,600","489,740",2930,0.6%,2023-06-19,1402/03/29,Monday,دوشنبه
896,"489,740","485,500","489,950","486,810",5470,1.12%,2023-06-18,1402/03/28,Sunday,یکشنبه
897,"495,890","491,970","496,100","492,280",4180,0.86%,2023-06-17,1402/03/27,Saturday,شنبه
898,"488,100","488,010","488,100","488,100",80,0.02%,2023-06-15,1402/03/25,Thursday,پنج‌شنبه
899,"486,340","486,300","488,600","488,020",560,0.11%,2023-06-14,1402/03/24,Wednesday,چهارشنبه
900,"493,320","484,800","499,100","488,580",10520,2.15%,2023-06-13,1402/03/23,Tuesday,سه‌شنبه
901,"484,440","484,300","500,100","499,100",17130,3.55%,2023-06-12,1402/03/22,Monday,دوشنبه
902,"473,540","470,800","483,100","481,970",11880,2.53%,2023-06-11,1402/03/21,Sunday,یکشنبه
903,"490,530","468,800","492,100","470,090",20750,4.41%,2023-06-10,1402/03/20,Saturday,شنبه
904,"490,840","490,840","490,840","490,840",2060,0.42%,2023-06-08,1402/03/18,Thursday,پنج‌شنبه
905,"498,540","491,300","498,600","492,900",3450,0.7%,2023-06-07,1402/03/17,Wednesday,چهارشنبه
906,"508,560","496,110","508,590","496,350",12900,2.6%,2023-06-06,1402/03/16,Tuesday,سه‌شنبه
907,"512,090","505,800","512,100","509,250",1640,0.32%,2023-06-03,1402/03/13,Saturday,شنبه
908,"510,890","510,890","510,890","510,890",2440,0.48%,2023-06-01,1402/03/11,Thursday,پنج‌شنبه
909,"513,110","511,300","513,600","513,330",3750,0.74%,2023-05-31,1402/03/10,Wednesday,چهارشنبه
910,"509,400","508,300","511,600","509,580",3840,0.75%,2023-05-30,1402/03/09,Tuesday,سه‌شنبه
911,"514,030","512,800","515,600","513,420",4930,0.96%,2023-05-29,1402/03/08,Monday,دوشنبه
912,"513,050","512,110","519,100","518,350",3180,0.62%,2023-05-28,1402/03/07,Sunday,یکشنبه
913,"519,680","515,100","519,890","515,170",850,0.17%,2023-05-27,1402/03/06,Saturday,شنبه
914,"514,320","514,320","514,320","514,320",1870,0.36%,2023-05-25,1402/03/04,Thursday,پنج‌شنبه
915,"514,470","514,300","516,600","516,190",1150,0.22%,2023-05-24,1402/03/03,Wednesday,چهارشنبه
916,"522,610","514,820","523,100","515,040",7470,1.45%,2023-05-23,1402/03/02,Tuesday,سه‌شنبه
917,"524,990","521,300","525,600","522,510",800,0.15%,2023-05-22,1402/03/01,Monday,دوشنبه
918,"522,480","522,300","526,100","523,310",4780,0.92%,2023-05-21,1402/02/31,Sunday,یکشنبه
919,"515,390","515,310","522,600","518,530",7550,1.48%,2023-05-20,1402/02/30,Saturday,شنبه
920,"510,980","510,980","510,980","510,980",1110,0.22%,2023-05-18,1402/02/28,Thursday,پنج‌شنبه
921,"512,860","510,500","513,100","512,090",2930,0.57%,2023-05-17,1402/02/27,Wednesday,چهارشنبه
922,"515,090","514,800","515,100","515,020",6040,1.17%,2023-05-15,1402/02/25,Monday,دوشنبه
923,"515,570","514,300","521,600","521,060",7250,1.41%,2023-05-14,1402/02/24,Sunday,یکشنبه
924,"524,520","513,800","525,590","513,810",16550,3.22%,2023-05-13,1402/02/23,Saturday,شنبه
925,"530,360","530,360","530,360","530,360",50,0.01%,2023-05-11,1402/02/21,Thursday,پنج‌شنبه
926,"530,320","528,800","532,100","530,410",900,0.17%,2023-05-10,1402/02/20,Wednesday,چهارشنبه
927,"531,910","525,300","533,100","529,510",2210,0.42%,2023-05-09,1402/02/19,Tuesday,سه‌شنبه
928,"531,950","531,300","536,100","531,720",4150,0.78%,2023-05-08,1402/02/18,Monday,دوشنبه
929,"527,590","527,300","536,100","535,870",8350,1.58%,2023-05-07,1402/02/17,Sunday,یکشنبه
930,"531,950","526,300","532,100","527,520",9320,1.77%,2023-05-06,1402/02/16,Saturday,شنبه
931,"536,935","536,840","537,030","536,840",4960,0.92%,2023-05-04,1402/02/14,Thursday,پنج‌شنبه
932,"544,560","541,120","545,100","541,800",1600,0.3%,2023-05-03,1402/02/13,Wednesday,چهارشنبه
933,"539,820","538,800","542,600","540,200",6250,1.16%,2023-05-02,1402/02/12,Tuesday,سه‌شنبه
934,"554,600","545,800","554,600","546,450",10900,1.99%,2023-05-01,1402/02/11,Monday,دوشنبه
935,"552,010","551,800","558,600","557,350",8260,1.5%,2023-04-30,1402/02/10,Sunday,یکشنبه
936,"541,900","541,800","549,100","549,090",16260,3.05%,2023-04-29,1402/02/09,Saturday,شنبه
937,"532,960","532,830","533,090","532,830",2220,0.42%,2023-04-27,1402/02/07,Thursday,پنج‌شنبه
938,"526,520","526,400","535,600","535,050",17240,3.33%,2023-04-26,1402/02/06,Wednesday,چهارشنبه
939,"518,530","516,800","518,600","517,810",51,0.01%,2023-04-25,1402/02/05,Tuesday,سه‌شنبه
940,"518,092","514,031","524,464","517,759",1690,0.33%,2023-04-23,1402/02/03,Sunday,یکشنبه
941,"516,714","512,198","521,881","516,069",2189,0.43%,2023-04-19,1402/01/30,Wednesday,چهارشنبه
942,"518,430","516,800","519,600","517,080",490,0.09%,2023-04-18,1402/01/29,Tuesday,سه‌شنبه
943,"514,400","510,800","517,600","517,570",3020,0.59%,2023-04-17,1402/01/28,Monday,دوشنبه
944,"512,370","512,300","519,100","514,550",1960,0.38%,2023-04-16,1402/01/27,Sunday,یکشنبه
945,"505,960","503,800","514,600","512,590",2571,0.5%,2023-04-15,1402/01/26,Saturday,شنبه
946,"510,541","505,275","515,493","510,019",521,0.1%,2023-04-12,1402/01/23,Wednesday,چهارشنبه
947,"511,990","508,800","513,600","510,540",1660,0.33%,2023-04-11,1402/01/22,Tuesday,سه‌شنبه
948,"509,810","506,820","514,600","508,880",4280,0.85%,2023-04-10,1402/01/21,Monday,دوشنبه
949,"503,310","496,800","506,600","504,600",1520,0.3%,2023-04-09,1402/01/20,Sunday,یکشنبه
950,"509,820","502,800","511,600","503,080",7403,1.47%,2023-04-08,1402/01/19,Saturday,شنبه
951,"510,803","500,834","513,561","510,483",2493,0.49%,2023-04-06,1402/01/17,Thursday,پنج‌شنبه
952,"503,570","499,810","508,100","507,990",3090,0.61%,2023-04-05,1402/01/16,Wednesday,چهارشنبه
953,"510,820","508,440","516,100","511,080",-,-,2023-04-04,1402/01/15,Tuesday,سه‌شنبه
954,"517,870","498,800","518,100","511,080",35575,6.96%,2023-04-03,1402/01/14,Monday,دوشنبه
955,"543,247","532,762","549,606","546,655",2385,0.44%,2023-03-29,1402/01/09,Wednesday,چهارشنبه
956,"511,750","511,600","511,900","511,750",150,0.03%,2023-03-28,1402/01/08,Tuesday,سه‌شنبه
957,"511,880","511,600","511,900","511,900",980,0.19%,2023-03-27,1402/01/07,Monday,دوشنبه
958,"515,380","509,800","516,100","510,920",3010,0.59%,2023-03-26,1402/01/06,Sunday,یکشنبه
959,"510,040","506,300","510,600","507,910",26896,5.59%,2023-03-25,1402/01/05,Saturday,شنبه
960,"479,516","475,823","490,345","481,014",104,0.02%,2023-03-18,1401/12/27,Saturday,شنبه
961,"462,803","453,963","474,048","467,919",2349,0.5%,2023-03-15,1401/12/24,Wednesday,چهارشنبه
962,"474,960","460,810","475,100","469,470",1330,0.28%,2023-03-14,1401/12/23,Tuesday,سه‌شنبه
963,"452,980","452,800","471,100","470,800",17960,3.97%,2023-03-13,1401/12/22,Monday,دوشنبه
964,"437,810","437,800","455,560","452,840",7790,1.75%,2023-03-12,1401/12/21,Sunday,یکشنبه
965,"439,310","421,800","460,100","445,050",47938,10.77%,2023-03-11,1401/12/20,Saturday,شنبه
966,"505,727","484,853","513,211","492,988",16082,3.26%,2023-03-08,1401/12/17,Wednesday,چهارشنبه
967,"509,030","503,800","517,100","509,070",5590,1.11%,2023-03-07,1401/12/16,Tuesday,سه‌شنبه
968,"490,870","481,300","506,590","503,480",7560,1.5%,2023-03-06,1401/12/15,Monday,دوشنبه
969,"506,000","502,860","514,090","511,040",2040,0.4%,2023-03-05,1401/12/14,Sunday,یکشنبه
970,"556,500","509,000","556,500","509,000",47478,9.33%,2023-03-04,1401/12/13,Saturday,شنبه
971,"556,568","548,464","559,796","556,478",72,0.01%,2023-03-01,1401/12/10,Wednesday,چهارشنبه
972,"556,430","556,300","556,600","556,510",2830,0.51%,2023-02-28,1401/12/09,Tuesday,سه‌شنبه
973,"581,930","559,300","583,600","559,340",25040,4.48%,2023-02-27,1401/12/08,Monday,دوشنبه
974,"574,520","566,300","587,100","584,380",550,0.09%,2023-02-26,1401/12/07,Sunday,یکشنبه
975,"572,990","555,800","600,600","584,930",59099,11.24%,2023-02-25,1401/12/06,Saturday,شنبه
976,"525,267","518,438","535,243","525,831",3511,0.67%,2023-02-22,1401/12/03,Wednesday,چهارشنبه
977,"499,950","498,210","512,100","511,050",12140,2.43%,2023-02-21,1401/12/02,Tuesday,سه‌شنبه
978,"498,930","497,600","499,100","498,910",110,0.02%,2023-02-20,1401/12/01,Monday,دوشنبه
979,"496,810","492,100","501,100","499,020",47900,10.62%,2023-02-19,1401/11/30,Sunday,یکشنبه
980,"450,350","450,100","451,300","451,120",5988,1.33%,2023-02-16,1401/11/27,Thursday,پنج‌شنبه
981,"451,729","445,224","460,262","457,108",15062,3.3%,2023-02-14,1401/11/25,Tuesday,سه‌شنبه
982,"456,970","456,800","459,100","459,070",3020,0.66%,2023-02-13,1401/11/24,Monday,دوشنبه
983,"456,520","455,800","458,100","456,050",5399,1.2%,2023-02-12,1401/11/23,Sunday,یکشنبه
984,"451,980","446,775","458,217","450,651",1111,0.25%,2023-02-08,1401/11/19,Wednesday,چهارشنبه
985,"443,020","442,330","446,800","445,610",3240,0.73%,2023-02-07,1401/11/18,Tuesday,سه‌شنبه
986,"446,040","442,110","447,600","442,370",7030,1.59%,2023-02-06,1401/11/17,Monday,دوشنبه
987,"447,490","447,300","449,600","449,400",150,0.03%,2023-02-05,1401/11/16,Sunday,یکشنبه
988,"448,940","439,730","457,420","449,250",850,0.19%,2023-02-01,1401/11/12,Wednesday,چهارشنبه
989,"446,860","444,300","448,390","447,040",260,0.06%,2023-01-31,1401/11/11,Tuesday,سه‌شنبه
990,"445,400","443,300","447,400","447,300",1250,0.28%,2023-01-30,1401/11/10,Monday,دوشنبه
991,"448,890","443,800","450,400","446,050",2160,0.48%,2023-01-29,1401/11/09,Sunday,یکشنبه
992,"437,520","437,000","449,300","448,210",10130,2.31%,2023-01-28,1401/11/08,Saturday,شنبه
993,"446,915","435,407","450,222","438,080",7480,1.71%,2023-01-25,1401/11/05,Wednesday,چهارشنبه
994,"430,600","427,410","441,400","437,620",1770,0.41%,2023-01-24,1401/11/04,Tuesday,سه‌شنبه
995,"447,890","435,300","448,570","435,850",12470,2.86%,2023-01-23,1401/11/03,Monday,دوشنبه
996,"446,460","444,800","451,600","448,320",1080,0.24%,2023-01-22,1401/11/02,Sunday,یکشنبه
997,"449,920","444,800","454,600","449,400",9639,2.19%,2023-01-21,1401/11/01,Saturday,شنبه
998,"428,533","420,005","444,730","439,761",11441,2.67%,2023-01-18,1401/10/28,Wednesday,چهارشنبه
999,"419,870","419,620","432,100","431,800",12990,3.1%,2023-01-17,1401/10/27,Tuesday,سه‌شنبه
1000,"415,370","414,620","419,100","418,810",7640,1.86%,2023-01-16,1401/10/26,Monday,دوشنبه
1001,"409,510","409,010","411,400","411,170",1400,0.34%,2023-01-15,1401/10/25,Sunday,یکشنبه
1002,"408,680","407,800","410,100","409,770",357,0.09%,2023-01-14,1401/10/24,Saturday,شنبه
1003,"409,342","403,529","415,472","409,413",2207,0.54%,2023-01-11,1401/10/21,Wednesday,چهارشنبه
1004,"408,860","407,600","412,100","408,300",650,0.16%,2023-01-10,1401/10/20,Tuesday,سه‌شنبه
1005,"409,410","403,200","414,650","407,650",850,0.21%,2023-01-08,1401/10/18,Sunday,یکشنبه
1006,"416,950","408,500","419,400","410,890",16060,4.07%,2023-01-07,1401/10/17,Saturday,شنبه
1007,"394,830","394,830","394,830","394,830",5790,1.47%,2023-01-05,1401/10/15,Thursday,پنج‌شنبه
1008,"393,590","393,320","401,100","400,620",3070,0.77%,2023-01-04,1401/10/14,Wednesday,چهارشنبه
1009,"400,910","394,310","401,100","397,550",170,0.04%,2023-01-03,1401/10/13,Tuesday,سه‌شنبه
1010,"409,350","394,420","409,590","397,380",12150,3.06%,2023-01-02,1401/10/12,Monday,دوشنبه
1011,"409,530","409,320","409,590","409,530",2210,0.54%,2023-01-01,1401/10/11,Sunday,یکشنبه
1012,"400,030","397,020","413,090","411,740",4410,1.07%,2022-12-31,1401/10/10,Saturday,شنبه
1013,"416,150","416,150","416,150","416,150",18210,4.38%,2022-12-29,1401/10/08,Thursday,پنج‌شنبه
1014,"440,230","429,320","442,090","434,360",37150,9.35%,2022-12-28,1401/10/07,Wednesday,چهارشنبه
1015,"397,210","397,210","397,210","397,210",17730,4.46%,2022-12-26,1401/10/05,Monday,دوشنبه
1016,"415,470","411,820","419,090","414,940",4910,1.2%,2022-12-25,1401/10/04,Sunday,یکشنبه
1017,"406,060","405,620","412,090","410,030",19530,5%,2022-12-24,1401/10/03,Saturday,شنبه
1018,"390,500","390,500","390,500","390,500",7110,1.82%,2022-12-22,1401/10/01,Thursday,پنج‌شنبه
1019,"398,770","396,720","398,890","397,610",1280,0.32%,2022-12-21,1401/09/30,Wednesday,چهارشنبه
1020,"390,890","390,020","397,660","396,330",4870,1.24%,2022-12-20,1401/09/29,Tuesday,سه‌شنبه
1021,"396,610","388,220","396,890","391,460",5330,1.36%,2022-12-19,1401/09/28,Monday,دوشنبه
1022,"392,560","392,320","397,090","396,790",3520,0.9%,2022-12-18,1401/09/27,Sunday,یکشنبه
1023,"394,940","391,220","396,090","393,270",14990,3.96%,2022-12-17,1401/09/26,Saturday,شنبه
1024,"378,280","378,280","378,280","378,280",-,-,2022-12-15,1401/09/24,Thursday,پنج‌شنبه
1025,"383,770","376,200","389,260","378,280",5110,1.35%,2022-12-14,1401/09/23,Wednesday,چهارشنبه
1026,"386,060","378,120","388,290","383,390",1780,0.46%,2022-12-13,1401/09/22,Tuesday,سه‌شنبه
1027,"380,080","379,320","385,590","385,170",5610,1.48%,2022-12-12,1401/09/21,Monday,دوشنبه
1028,"373,820","373,320","379,590","379,560",6740,1.81%,2022-12-11,1401/09/20,Sunday,یکشنبه
1029,"370,470","369,520","373,690","372,820",2631,0.71%,2022-12-10,1401/09/19,Saturday,شنبه
1030,"366,705","361,094","377,037","370,189",6229,1.71%,2022-12-07,1401/09/16,Wednesday,چهارشنبه
1031,"361,880","360,420","362,890","362,890",1020,0.28%,2022-12-06,1401/09/15,Tuesday,سه‌شنبه
1032,"363,890","361,320","363,890","361,870",1280,0.35%,2022-12-05,1401/09/14,Monday,دوشنبه
1033,"362,950","362,320","364,790","363,150",40,0.01%,2022-12-04,1401/09/13,Sunday,یکشنبه
1034,"358,020","357,520","363,590","363,110",5160,1.44%,2022-12-03,1401/09/12,Saturday,شنبه
1035,"357,950","357,950","357,950","357,950",930,0.26%,2022-12-01,1401/09/10,Thursday,پنج‌شنبه
1036,"351,956","351,774","360,710","358,880",1880,0.53%,2022-11-30,1401/09/09,Wednesday,چهارشنبه
1037,"354,050","353,157","357,124","357,000",1950,0.55%,2022-11-29,1401/09/08,Tuesday,سه‌شنبه
1038,"360,650","358,000","361,050","355,050",5300,1.49%,2022-11-28,1401/09/07,Monday,دوشنبه
1039,"361,350","359,200","362,250","360,350",236,0.07%,2022-11-27,1401/09/06,Sunday,یکشنبه
1040,"355,046","354,246","360,630","360,114",10214,2.92%,2022-11-26,1401/09/05,Saturday,شنبه
1041,"349,900","349,900","349,900","349,900",4693,1.34%,2022-11-24,1401/09/03,Thursday,پنج‌شنبه
1042,"352,352","352,258","356,357","354,593",533,0.15%,2022-11-23,1401/09/02,Wednesday,چهارشنبه
1043,"357,234","353,988","357,380","355,126",1454,0.41%,2022-11-22,1401/09/01,Tuesday,سه‌شنبه
1044,"355,152","352,805","356,852","356,580",462,0.13%,2022-11-21,1401/08/30,Monday,دوشنبه
1045,"355,368","354,056","357,704","357,042",3951,1.12%,2022-11-20,1401/08/29,Sunday,یکشنبه
1046,"352,440","351,280","354,206","353,091",5581,1.61%,2022-11-19,1401/08/28,Saturday,شنبه
1047,"347,510","347,510","347,510","347,510",2194,0.63%,2022-11-17,1401/08/26,Thursday,پنج‌شنبه
1048,"356,902","348,636","357,176","349,704",4965,1.42%,2022-11-16,1401/08/25,Wednesday,چهارشنبه
1049,"355,411","353,117","355,671","354,669",1281,0.36%,2022-11-15,1401/08/24,Tuesday,سه‌شنبه
1050,"352,093","351,685","356,604","355,950",2060,0.58%,2022-11-14,1401/08/23,Monday,دوشنبه
1051,"353,980","352,850","358,520","358,010",3590,1.01%,2022-11-13,1401/08/22,Sunday,یکشنبه
1052,"348,960","348,650","355,620","354,420",3830,1.09%,2022-11-12,1401/08/21,Saturday,شنبه
1053,"350,590","350,590","350,590","350,590",-,-,2022-11-10,1401/08/19,Thursday,پنج‌شنبه
